,data_set,np_seed,tf_seed,serialized_model,trial_idx,rectifier,kernel_init,kernel_size,strides,train_batch_size,epochs,q_train_size,retrain_tries,bits,analog_test_acc,sd_test_acc,msq_test_acc
2020-06-09 13:42:41.415251,mnist,0,0,Sequential2020-06-09 13:42:41.415251,0,relu,GlorotUniform,4,2,128,3,768,2,1.584962500721156,0.9848999977111816,0.9283999800682068,0.8677999973297119
2020-06-09 13:45:18.619094,mnist,0,0,Sequential2020-06-09 13:45:18.619094,0,relu,GlorotUniform,4,2,128,3,768,2,2.0,0.9876999855041504,0.9581999778747559,0.9732999801635742
2020-06-09 13:47:51.624772,mnist,0,0,Sequential2020-06-09 13:47:51.624772,0,relu,GlorotUniform,4,2,128,3,768,2,2.321928094887362,0.9879999756813049,0.9470999836921692,0.97079998254776
